txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,pendapatan_bulan,spending_ratio,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0000072,BUDU00003,2023-07-09 10:06:15,91100,Transportasi,Gojek,Kartu Debit,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6185,99.1487,0.141,0,0,1,7,6,10,3,0,0,Sun,27,50k-200k,0,0.09559016625255035,25-34,48100.0,43000.0,816400.0,2002300.0,116628.57142857143,0
TXN0000082,BUDU00003,2023-07-09 21:09:20,86300,Makanan & Minuman,Warung Padang,Tunai,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6152,99.1929,0.1425,0,1,1,7,6,21,3,0,0,Sun,27,50k-200k,0,0.19358422721855242,25-34,91100.0,-4800.0,833200.0,2088600.0,119028.57142857143,0
TXN0000090,BUDU00003,2023-07-28 00:56:33,164300,Transportasi,Bus Kota,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6447,99.2177,0.1782,0,0,0,7,4,0,3,0,1,Fri,30,50k-200k,0,0.09559016625255035,25-34,86300.0,78000.0,783400.0,2252900.0,111914.28571428571,0
TXN0000081,BUDU00003,2023-08-11 19:39:24,173500,Pendidikan,Buku Teks,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6214,99.1711,0.1446,0,0,0,8,4,19,3,0,0,Fri,32,50k-200k,0,0.020241197503181624,25-34,164300.0,9200.0,878600.0,2426400.0,125514.28571428571,0
TXN0000085,BUDU00003,2023-08-21 16:20:12,265400,Makanan & Minuman,Indomie Rebus,Dana,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5747,99.1726,0.0985,0,0,0,8,0,16,3,0,0,Mon,34,200k-500k,0,0.19358422721855242,25-34,173500.0,91900.0,990200.0,2691800.0,141457.14285714287,0
TXN0000086,BUDU00003,2023-08-23 10:27:28,140700,Transportasi,Grab,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5784,99.1687,0.1016,0,0,0,8,2,10,3,0,0,Wed,34,50k-200k,0,0.09559016625255035,25-34,265400.0,-124700.0,969400.0,2832500.0,138485.7142857143,0
TXN0000110,BUDU00003,2023-08-26 16:41:59,57400,Transportasi,Grab,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5847,99.2165,0.1232,0,0,1,8,5,16,3,0,1,Sat,34,50k-200k,0,0.09559016625255035,25-34,140700.0,-83300.0,978700.0,2889900.0,139814.2857142857,0
TXN0000057,BUDU00003,2023-08-30 08:48:34,335800,Kesehatan & Kecantikan,Apotek K-24,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5802,99.1572,0.1025,0,0,0,8,2,8,3,0,1,Wed,35,200k-500k,0,0.022907702563481,25-34,57400.0,278400.0,1223400.0,3225700.0,174771.42857142858,0
TXN0000064,BUDU00003,2023-09-05 16:56:29,108600,Sembako & Kebutuhan Pokok,Hypermart,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6178,99.1688,0.1407,0,0,0,9,1,16,3,1,0,Tue,36,50k-200k,0,0.11752823061228612,25-34,335800.0,-227200.0,1245700.0,3334300.0,177957.14285714287,0
TXN0000083,BUDU00003,2023-10-15 17:33:10,94000,Makanan & Minuman,Gofood/Grabfood,Tunai,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6009,99.1794,0.1255,0,0,1,10,6,17,4,0,0,Sun,41,50k-200k,0,0.19358422721855242,25-34,108600.0,-14600.0,1175400.0,3428300.0,167914.2857142857,0
TXN0000069,BUDU00003,2023-10-16 21:13:00,174200,Fashion & Pakaian,Pasar Baju,Dana,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6236,99.1303,0.148,0,1,0,10,0,21,4,0,0,Mon,42,50k-200k,0,0.10189281457689434,25-34,94000.0,80200.0,1176100.0,3602500.0,168014.2857142857,0
TXN0000056,BUDU00003,2023-10-20 11:23:18,115400,Hiburan,Konser Musik,Transfer Bank,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6194,99.1633,0.1419,0,0,0,10,4,11,4,0,0,Fri,42,50k-200k,0,0.07435912974971214,25-34,174200.0,-58800.0,1026100.0,3717900.0,146585.7142857143,0
TXN0000106,BUDU00003,2023-12-10 19:37:59,796300,Belanja Online,Lazada,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5771,99.144,0.1001,0,0,1,12,6,19,4,0,0,Sun,49,500k-1jt,1,0.13033553522008767,25-34,115400.0,680900.0,1681700.0,4514200.0,240242.85714285713,1
TXN0000062,BUDU00003,2023-12-20 13:51:07,170800,Fashion & Pakaian,Cotton On,Tunai,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6325,99.1351,0.1561,0,0,0,12,2,13,4,0,0,Wed,51,50k-200k,0,0.10189281457689434,25-34,796300.0,-625500.0,1795100.0,4685000.0,256442.85714285713,0
TXN0000052,BUDU00003,2024-01-08 11:26:28,112400,Hiburan,Netflix/Spotify,Kartu Debit,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6288,99.1581,0.1511,0,0,0,1,0,11,1,0,0,Mon,2,50k-200k,0,0.07435912974971214,25-34,170800.0,-58400.0,1571700.0,4759800.0,224528.57142857142,0
TXN0000109,BUDU00003,2024-01-14 12:18:04,159200,Pulsa & Data,Tri (3),Kartu Debit,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6368,99.1577,0.1591,0,0,1,1,6,12,1,0,0,Sun,2,50k-200k,0,0.04290649051572632,25-34,112400.0,46800.0,1622300.0,4851800.0,231757.14285714287,0
TXN0000096,BUDU00003,2024-02-03 13:13:59,202100,Belanja Online,Shopee,Tunai,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6136,99.2161,0.1488,0,0,1,2,5,13,1,1,0,Sat,5,200k-500k,0,0.13033553522008767,25-34,159200.0,42900.0,1730400.0,4860500.0,247200.0,0
TXN0000084,BUDU00003,2024-02-18 21:43:31,22800,Sembako & Kebutuhan Pokok,Indomaret,Kartu Debit,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6431,99.2028,0.1721,0,1,1,2,6,21,1,0,0,Sun,7,<50k,0,0.11752823061228612,25-34,202100.0,-179300.0,1579000.0,4773600.0,225571.42857142858,0
TXN0000073,BUDU00003,2024-02-24 15:38:49,55400,Makanan & Minuman,Mie Ayam & Bakso,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6052,99.1358,0.129,0,0,1,2,5,15,1,0,0,Sat,8,50k-200k,0,0.19358422721855242,25-34,22800.0,32600.0,1519000.0,4659100.0,217000.0,0
TXN0000075,BUDU00003,2024-02-27 17:12:20,67300,Hiburan,Game Online,Tunai,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6024,99.2025,0.1333,0,0,0,2,1,17,1,0,1,Tue,9,50k-200k,0,0.07435912974971214,25-34,55400.0,11900.0,790000.0,4679700.0,112857.14285714286,0
TXN0000108,BUDU00003,2024-03-22 16:55:02,196600,Kesehatan & Kecantikan,Apotek K-24,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5942,99.1633,0.1168,0,0,0,3,4,16,1,0,0,Fri,12,50k-200k,0,0.022907702563481,25-34,67300.0,129300.0,815800.0,4754500.0,116542.85714285714,0
TXN0000059,BUDU00003,2024-04-03 23:59:45,168900,Makanan & Minuman,Warteg,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6215,99.1777,0.1455,0,1,0,4,2,23,2,1,0,Wed,14,50k-200k,0,0.19358422721855242,25-34,196600.0,-27700.0,872300.0,4879700.0,124614.28571428571,0
TXN0000104,BUDU00003,2024-05-04 07:21:54,272900,Sembako & Kebutuhan Pokok,Superindo,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5638,99.1889,0.0924,0,0,1,5,5,7,2,1,0,Sat,18,200k-500k,0,0.11752823061228612,25-34,168900.0,104000.0,986000.0,4817200.0,140857.14285714287,0
TXN0000089,BUDU00003,2024-05-05 11:20:45,227800,Fashion & Pakaian,Zara,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6331,99.1216,0.159,1,0,1,5,6,11,2,1,0,Sun,18,200k-500k,0,0.10189281457689434,25-34,272900.0,-45100.0,1011700.0,4984500.0,144528.57142857142,0
TXN0000093,BUDU00003,2024-05-14 16:23:33,186600,Fashion & Pakaian,Uniqlo,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5629,99.1515,0.0853,0,0,0,5,1,16,2,0,0,Tue,20,50k-200k,0,0.10189281457689434,25-34,227800.0,-41200.0,1175500.0,5101600.0,167928.57142857142,0
TXN0000065,BUDU00003,2024-05-14 18:13:35,64000,Belanja Online,Tokopedia,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.608,99.2006,0.1379,0,0,0,5,1,18,2,0,0,Tue,20,50k-200k,0,0.13033553522008767,25-34,186600.0,-122600.0,1184100.0,4951500.0,169157.14285714287,0
TXN0000058,BUDU00003,2024-05-23 06:24:01,584100,Belanja Online,Jd.Id,Transfer Bank,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5998,99.1899,0.1269,0,0,0,5,3,6,2,0,0,Thu,21,500k-1jt,0,0.13033553522008767,25-34,64000.0,520100.0,1700900.0,5457300.0,242985.7142857143,1
TXN0000105,BUDU00003,2024-06-12 17:45:05,147900,Hiburan,Xxi Cinema,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6221,99.1726,0.1454,0,0,0,6,2,17,2,0,0,Wed,24,50k-200k,0,0.07435912974971214,25-34,584100.0,-436200.0,1652200.0,5451400.0,236028.57142857142,0
TXN0000107,BUDU00003,2024-06-15 16:03:45,41200,Transportasi,Parkir,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.613,99.1932,0.1405,0,0,1,6,5,16,2,0,0,Sat,24,<50k,0,0.09559016625255035,25-34,147900.0,-106700.0,1524500.0,5331100.0,217785.7142857143,0
TXN0000070,BUDU00003,2024-06-20 09:44:59,63900,Transportasi,Bus Kota,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5786,99.1801,0.1039,0,0,0,6,3,9,2,0,0,Thu,25,50k-200k,0,0.09559016625255035,25-34,41200.0,22700.0,1315500.0,5346900.0,187928.57142857142,0
TXN0000080,BUDU00003,2024-06-23 12:57:04,204100,Sembako & Kebutuhan Pokok,Hypermart,Transfer Bank,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5652,99.2149,0.1058,0,0,1,6,6,12,2,0,0,Sun,25,200k-500k,0,0.11752823061228612,25-34,63900.0,140200.0,1291800.0,5459900.0,184542.85714285713,0
TXN0000094,BUDU00003,2024-06-25 23:52:30,507500,Hiburan,Netflix/Spotify,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5898,99.1615,0.1123,0,1,0,6,1,23,2,0,1,Tue,26,500k-1jt,0,0.07435912974971214,25-34,204100.0,303400.0,1612700.0,5881100.0,230385.7142857143,1
TXN0000077,BUDU00003,2024-07-07 19:12:48,96600,Pulsa & Data,Telkomsel,Transfer Bank,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6351,99.2006,0.1638,0,0,1,7,6,19,3,0,0,Sun,27,50k-200k,0,0.04290649051572632,25-34,507500.0,-410900.0,1645300.0,5813400.0,235042.85714285713,0
TXN0000067,BUDU00003,2024-07-14 07:17:44,100900,Belanja Online,Bukalapak,Kartu Debit,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6389,99.1504,0.1613,0,0,1,7,6,7,3,0,0,Sun,28,50k-200k,0,0.13033553522008767,25-34,96600.0,4300.0,1162100.0,5740800.0,166014.2857142857,0
TXN0000053,BUDU00003,2024-08-11 13:24:29,97600,Makanan & Minuman,Kopi Jahe/Wedang,Dana,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6363,99.1366,0.1597,0,0,1,8,6,13,3,0,0,Sun,32,50k-200k,0,0.19358422721855242,25-34,100900.0,-3300.0,1111800.0,5573000.0,158828.57142857142,0
TXN0000101,BUDU00003,2024-08-18 17:42:56,238700,Belanja Online,Tokopedia,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6234,99.2144,0.1572,0,0,1,8,6,17,3,0,0,Sun,33,200k-500k,0,0.13033553522008767,25-34,97600.0,141100.0,1309300.0,5671000.0,187042.85714285713,0
TXN0000074,BUDU00003,2024-08-20 22:54:01,365400,Makanan & Minuman,Geprek/Ayam Goreng,Gopay,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.633,99.1318,0.1571,0,1,0,8,1,22,3,0,0,Tue,34,200k-500k,0,0.19358422721855242,25-34,238700.0,126700.0,1610800.0,5979000.0,230114.2857142857,0
TXN0000063,BUDU00003,2024-09-09 07:56:54,60300,Transportasi,Gojek,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6544,99.1201,0.1802,0,0,0,9,0,7,3,0,0,Mon,37,50k-200k,0,0.09559016625255035,25-34,365400.0,-305100.0,1467000.0,5703500.0,209571.42857142858,0
TXN0000097,BUDU00003,2024-09-10 02:53:44,63200,Transportasi,Angkot,Tunai,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5756,99.1984,0.1069,0,0,0,9,1,2,3,0,0,Tue,37,50k-200k,0,0.09559016625255035,25-34,60300.0,2900.0,1022700.0,5658100.0,146100.0,0
TXN0000100,BUDU00003,2024-09-23 22:15:53,117100,Belanja Online,Shopee,Transfer Bank,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6058,99.1215,0.1325,0,1,0,9,0,22,3,0,0,Mon,39,50k-200k,0,0.13033553522008767,25-34,63200.0,53900.0,1043200.0,5681200.0,149028.57142857142,0
TXN0000102,BUDU00003,2024-10-16 20:20:41,117000,Hiburan,Bioskop Drive-In,Ovo,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6551,99.1438,0.1778,0,1,0,10,2,20,4,0,0,Wed,42,50k-200k,0,0.07435912974971214,25-34,117100.0,-100.0,1059300.0,5624000.0,151328.57142857142,0
TXN0000068,BUDU00003,2024-11-05 08:01:34,213400,Belanja Online,Blibli,Kartu Debit,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6145,99.166,0.1372,0,0,0,11,1,8,4,1,0,Tue,45,200k-500k,0,0.13033553522008767,25-34,117000.0,96400.0,1175100.0,5722000.0,167871.42857142858,0
TXN0000066,BUDU00003,2024-12-02 13:03:17,44900,Sembako & Kebutuhan Pokok,Pasar Tradisional,Transfer Bank,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.5961,99.1682,0.1191,0,0,0,12,0,13,4,1,0,Mon,49,<50k,0,0.11752823061228612,25-34,213400.0,-168500.0,981300.0,4970600.0,140185.7142857143,0
TXN0000078,BUDU00003,2024-12-26 17:14:16,149500,Makanan & Minuman,Jus Buah,Dana,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,4824279,0.703,3.4777,99.1554,3.6558,99.1624,0.1782,0,0,0,12,3,17,4,0,1,Thu,52,50k-200k,0,0.19358422721855242,25-34,44900.0,104600.0,765400.0,4949300.0,109342.85714285714,0
TXN0000117,BUDU00004,2023-02-16 08:08:19,115400,Makanan & Minuman,Jus Buah,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6455,107.1572,0.311,0,0,0,2,3,8,1,0,0,Thu,7,50k-200k,0,0.19358422721855242,35-44,,0.0,115400.0,115400.0,115400.0,0
TXN0000155,BUDU00004,2023-03-16 12:02:13,187300,Hiburan,Game Online,Transfer Bank,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5829,107.1454,0.2734,0,0,0,3,3,12,1,0,0,Thu,11,50k-200k,0,0.07435912974971214,35-44,115400.0,71900.0,302700.0,302700.0,151350.0,0
TXN0000150,BUDU00004,2023-03-23 13:46:46,44300,Sembako & Kebutuhan Pokok,Giant,Kartu Debit,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6668,107.1852,0.3123,0,0,0,3,3,13,1,0,0,Thu,12,<50k,0,0.11752823061228612,35-44,187300.0,-143000.0,347000.0,347000.0,115666.66666666667,0
TXN0000121,BUDU00004,2023-03-24 22:02:41,158600,Transportasi,Bus Kota,Tunai,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6036,107.1662,0.2732,0,1,0,3,4,22,1,0,0,Fri,12,50k-200k,0,0.09559016625255035,35-44,44300.0,114300.0,505600.0,505600.0,126400.0,0
TXN0000145,BUDU00004,2023-04-19 08:48:20,169100,Belanja Online,Blibli,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6088,107.2212,0.2441,0,0,0,4,2,8,2,0,0,Wed,16,50k-200k,0,0.13033553522008767,35-44,158600.0,10500.0,674700.0,674700.0,134940.0,0
TXN0000146,BUDU00004,2023-04-21 20:35:50,362400,Hiburan,Netflix/Spotify,Dana,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6102,107.1833,0.2671,0,1,0,4,4,20,2,0,0,Fri,16,200k-500k,0,0.07435912974971214,35-44,169100.0,193300.0,1037100.0,1037100.0,172850.0,1
TXN0000122,BUDU00004,2023-04-30 18:35:39,633000,Belanja Online,Shopee,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.637,107.181,0.2899,0,0,1,4,6,18,2,0,1,Sun,17,500k-1jt,0,0.13033553522008767,35-44,362400.0,270600.0,1670100.0,1670100.0,238585.7142857143,1
TXN0000152,BUDU00004,2023-05-06 17:11:01,158300,Belanja Online,Lazada,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6662,107.221,0.2945,0,0,1,5,5,17,2,0,0,Sat,18,50k-200k,0,0.13033553522008767,35-44,633000.0,-474700.0,1713000.0,1828400.0,244714.2857142857,0
TXN0000154,BUDU00004,2023-05-08 19:00:35,182300,Transportasi,Parkir,Ovo,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5984,107.1236,0.3,0,0,0,5,0,19,2,0,0,Mon,19,50k-200k,0,0.09559016625255035,35-44,158300.0,24000.0,1708000.0,2010700.0,244000.0,0
TXN0000162,BUDU00004,2023-05-21 13:05:47,119700,Pulsa & Data,Xl Axiata,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6283,107.1845,0.2808,0,0,1,5,6,13,2,0,0,Sun,20,50k-200k,0,0.04290649051572632,35-44,182300.0,-62600.0,1783400.0,2130400.0,254771.42857142858,0
TXN0000151,BUDU00004,2023-05-27 11:02:58,737800,Makanan & Minuman,Kopi Jahe/Wedang,Kartu Debit,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5978,107.1346,0.2914,0,0,1,5,5,11,2,0,1,Sat,21,500k-1jt,1,0.19358422721855242,35-44,119700.0,618100.0,2362600.0,2868200.0,337514.28571428574,1
TXN0000115,BUDU00004,2023-06-05 20:32:20,627300,Belanja Online,Tokopedia,Ovo,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.605,107.1564,0.2809,0,1,0,6,0,20,2,1,0,Mon,23,500k-1jt,0,0.13033553522008767,35-44,737800.0,-110500.0,2820800.0,3495500.0,402971.4285714286,0
TXN0000147,BUDU00004,2023-06-14 19:07:27,241900,Hiburan,Game Online,Kartu Debit,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5801,107.1343,0.28,0,0,0,6,2,19,2,0,0,Wed,24,200k-500k,0,0.07435912974971214,35-44,627300.0,-385400.0,2700300.0,3737400.0,385757.14285714284,0
TXN0000159,BUDU00004,2023-06-27 18:51:52,124500,Hiburan,Taman Wisata,Kartu Debit,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5789,107.2036,0.23,0,0,0,6,1,18,2,0,1,Tue,26,50k-200k,0,0.07435912974971214,35-44,241900.0,-117400.0,2191800.0,3861900.0,313114.28571428574,0
TXN0000161,BUDU00004,2023-07-28 06:49:07,146500,Makanan & Minuman,Geprek/Ayam Goreng,Tunai,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5804,107.1784,0.2479,0,0,0,7,4,6,3,0,1,Fri,30,50k-200k,0,0.19358422721855242,35-44,124500.0,22000.0,2180000.0,4008400.0,311428.5714285714,0
TXN0000135,BUDU00004,2023-07-29 08:08:56,171900,Makanan & Minuman,Warung Padang,Transfer Bank,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6659,107.1634,0.3236,0,0,1,7,5,8,3,0,1,Sat,30,50k-200k,0,0.19358422721855242,35-44,146500.0,25400.0,2169600.0,4180300.0,309942.85714285716,0
TXN0000119,BUDU00004,2023-07-29 18:05:58,50000,Makanan & Minuman,Warung Padang,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6124,107.1592,0.2844,0,0,1,7,5,18,3,0,1,Sat,30,<50k,0,0.19358422721855242,35-44,171900.0,-121900.0,2099900.0,4230300.0,299985.71428571426,0
TXN0000165,BUDU00004,2023-08-24 00:06:40,108000,Makanan & Minuman,Geprek/Ayam Goreng,Dana,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6199,107.2092,0.2599,0,0,0,8,3,0,3,0,0,Thu,34,50k-200k,0,0.19358422721855242,35-44,50000.0,58000.0,1470100.0,4338300.0,210014.2857142857,0
TXN0000132,BUDU00004,2023-08-28 11:25:38,21500,Pulsa & Data,Smartfren,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6413,107.1272,0.3273,0,0,0,8,0,11,3,0,1,Mon,35,<50k,0,0.04290649051572632,35-44,108000.0,-86500.0,864300.0,4359800.0,123471.42857142857,0
TXN0000153,BUDU00004,2023-09-21 23:39:06,193600,Makanan & Minuman,Warung Padang,Transfer Bank,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.5918,107.1981,0.2435,0,1,0,9,3,23,3,0,0,Thu,38,50k-200k,0,0.19358422721855242,35-44,21500.0,172100.0,816000.0,4553400.0,116571.42857142857,0
TXN0000144,BUDU00004,2023-10-05 16:36:40,60700,Sembako & Kebutuhan Pokok,Alfamart,Gopay,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6315,107.2039,0.2725,0,0,0,10,3,16,4,1,0,Thu,40,50k-200k,0,0.11752823061228612,35-44,193600.0,-132900.0,752200.0,4614100.0,107457.14285714286,0
TXN0000158,BUDU00004,2023-10-08 07:16:54,107300,Sembako & Kebutuhan Pokok,Hypermart,Kartu Debit,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6034,107.1738,0.268,0,0,1,10,6,7,4,0,0,Sun,40,50k-200k,0,0.11752823061228612,35-44,60700.0,46600.0,713000.0,4721400.0,101857.14285714286,0
TXN0000123,BUDU00004,2023-11-30 19:03:58,296200,Kesehatan & Kecantikan,Guardian,Transfer Bank,L,43,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,6862528,0.653,-7.4015,107.35,-7.6592,107.1452,0.3292,0,0,0,11,3,19,4,0,1,Thu,48,200k-500k,0,0.022907702563481,35-44,107300.0,188900.0,837300.0,5017600.0,119614.28571428571,1
