txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,age,pendapatan_bulan,spending_ratio,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0000066,BUDU00003,2024-09-21 23:43:00,33100,Pendidikan,Bimbel Primagama,Dana,P,18,E,Kelas E (Miskin),Buruh Pabrik,Blitar,Kota Kecil,150000,-8.5639,112.5779,-8.4097,112.8155,0.2833,0,1,1,9,5,23,3,0,0,18,0,0.0,Sat,38,<50k,0,0.019514757277630756,18-24,9600.0,23500.0,146600.0,281300.0,20942.85714285714,0
TXN0000067,BUDU00003,2024-09-24 18:21:17,11700,Transportasi,Gojek,Gopay,P,18,E,Kelas E (Miskin),Buruh Pabrik,Blitar,Kota Kecil,150000,-8.5639,112.5779,-8.3775,112.8081,0.2962,0,0,0,9,1,18,3,0,0,18,0,0.0,Tue,39,<50k,0,0.0957354396880871,18-24,33100.0,-21400.0,122500.0,293000.0,17500.0,0
TXN0000068,BUDU00003,2024-10-03 18:31:20,29500,Sembako & Kebutuhan Pokok,Superindo,Tunai,P,18,E,Kelas E (Miskin),Buruh Pabrik,Blitar,Kota Kecil,150000,-8.5639,112.5779,-8.3969,112.7515,0.2409,0,0,0,10,3,18,4,1,0,18,0,0.0,Thu,40,<50k,0,0.11609866467344095,18-24,11700.0,17800.0,130600.0,322500.0,18657.14285714286,0
TXN0000069,BUDU00003,2024-10-16 09:10:09,6100,Sembako & Kebutuhan Pokok,Lotte Mart,Tunai,P,18,E,Kelas E (Miskin),Buruh Pabrik,Blitar,Kota Kecil,150000,-8.5639,112.5779,-8.3674,112.782,0.2833,0,0,0,10,2,9,4,0,0,18,0,0.0,Wed,42,<50k,0,0.11609866467344095,18-24,29500.0,-23400.0,131000.0,328600.0,18714.285714285714,0
TXN0000070,BUDU00004,2023-01-14 19:19:10,38700,Transportasi,Grab,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0088,112.2394,0.0535,0,0,1,1,5,19,1,0,0,42,0,0.0,Sat,2,<50k,0,0.0957354396880871,35-44,,0.0,38700.0,38700.0,38700.0,0
TXN0000071,BUDU00004,2023-03-07 12:51:35,72600,Sembako & Kebutuhan Pokok,Superindo,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.997,112.1905,0.0309,0,0,0,3,1,12,1,0,0,42,0,0.0,Tue,10,50k-200k,0,0.11609866467344095,35-44,38700.0,33900.0,111300.0,111300.0,55650.0,0
TXN0000072,BUDU00004,2023-03-11 20:03:46,36200,Makanan & Minuman,Kopi Jahe/Wedang,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0347,112.2559,0.0668,0,1,1,3,5,20,1,0,0,42,0,0.0,Sat,10,<50k,0,0.18739015373426798,35-44,72600.0,-36400.0,147500.0,147500.0,49166.666666666664,0
TXN0000073,BUDU00004,2023-04-18 17:46:07,32100,Pulsa & Data,Telkomsel,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0292,112.2168,0.0274,0,0,0,4,1,17,2,0,0,42,0,0.0,Tue,16,<50k,0,0.04232237732571059,35-44,36200.0,-4100.0,179600.0,179600.0,44900.0,0
TXN0000074,BUDU00004,2023-05-02 20:48:11,112200,Fashion & Pakaian,Brand Lokal Ig,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0226,112.212,0.0232,0,1,0,5,1,20,2,1,0,42,0,0.0,Tue,18,50k-200k,0,0.10367467323892447,35-44,32100.0,80100.0,291800.0,291800.0,58360.0,0
TXN0000075,BUDU00004,2023-05-29 07:01:53,124000,Makanan & Minuman,Geprek/Ayam Goreng,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.948,112.2541,0.1028,0,0,0,5,0,7,2,0,1,42,0,0.0,Mon,22,50k-200k,0,0.18739015373426798,35-44,112200.0,11800.0,415800.0,415800.0,69300.0,0
TXN0000076,BUDU00004,2023-06-03 12:39:38,123500,Sembako & Kebutuhan Pokok,Pasar Tradisional,Dana,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0224,112.2561,0.0669,0,0,1,6,5,12,2,1,0,42,0,0.0,Sat,22,50k-200k,0,0.11609866467344095,35-44,124000.0,-500.0,539300.0,539300.0,77042.85714285714,0
TXN0000077,BUDU00004,2023-07-02 07:13:59,124700,Makanan & Minuman,Geprek/Ayam Goreng,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9501,112.2538,0.101,0,0,1,7,6,7,3,1,0,42,0,0.0,Sun,26,50k-200k,0,0.18739015373426798,35-44,123500.0,1200.0,625300.0,664000.0,89328.57142857143,0
TXN0000078,BUDU00004,2023-07-22 12:24:21,65200,Sembako & Kebutuhan Pokok,Indomaret,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9659,112.2415,0.081,0,0,1,7,5,12,3,0,0,42,0,0.0,Sat,29,50k-200k,0,0.11609866467344095,35-44,124700.0,-59500.0,617900.0,729200.0,88271.42857142857,0
TXN0000079,BUDU00004,2023-07-30 18:42:57,122800,Pendidikan,Alat Tulis,Transfer Bank,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9981,112.2603,0.0769,0,0,1,7,6,18,3,0,1,42,0,0.0,Sun,30,50k-200k,0,0.019514757277630756,35-44,65200.0,57600.0,704500.0,852000.0,100642.85714285714,0
TXN0000080,BUDU00004,2023-08-05 16:49:09,17400,Sembako & Kebutuhan Pokok,Indomaret,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9504,112.1897,0.0775,0,0,1,8,5,16,3,1,0,42,0,0.0,Sat,31,<50k,0,0.11609866467344095,35-44,122800.0,-105400.0,689800.0,869400.0,98542.85714285714,0
TXN0000081,BUDU00004,2023-08-09 17:15:57,20000,Transportasi,Gojek,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0282,112.264,0.0746,0,0,0,8,2,17,3,0,0,42,0,0.0,Wed,32,<50k,0,0.0957354396880871,35-44,17400.0,2600.0,597600.0,889400.0,85371.42857142857,0
TXN0000082,BUDU00004,2023-08-14 07:39:17,61600,Makanan & Minuman,Warteg,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9679,112.2739,0.1036,0,0,0,8,0,7,3,0,0,42,0,0.0,Mon,33,50k-200k,0,0.18739015373426798,35-44,20000.0,41600.0,535200.0,951000.0,76457.14285714286,0
TXN0000083,BUDU00004,2023-08-21 16:20:07,13800,Sembako & Kebutuhan Pokok,Pasar Tradisional,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9443,112.1941,0.0837,0,0,0,8,0,16,3,0,0,42,0,0.0,Mon,34,<50k,0,0.11609866467344095,35-44,61600.0,-47800.0,425500.0,964800.0,60785.71428571428,0
TXN0000084,BUDU00004,2023-09-18 16:07:09,32300,Sembako & Kebutuhan Pokok,Giant,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9849,112.2281,0.0579,0,0,0,9,0,16,3,0,0,42,0,0.0,Mon,38,<50k,0,0.11609866467344095,35-44,13800.0,18500.0,333100.0,997100.0,47585.71428571428,0
TXN0000085,BUDU00004,2023-10-15 15:20:34,71300,Sembako & Kebutuhan Pokok,Alfamart,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0184,112.2605,0.0717,0,0,1,10,6,15,4,0,0,42,0,0.0,Sun,41,50k-200k,0,0.11609866467344095,35-44,32300.0,39000.0,339200.0,1068400.0,48457.142857142855,0
TXN0000086,BUDU00004,2023-10-29 19:43:31,11500,Makanan & Minuman,Geprek/Ayam Goreng,Transfer Bank,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9741,112.222,0.0629,0,0,1,10,6,19,4,0,1,42,0,0.0,Sun,43,<50k,0,0.18739015373426798,35-44,71300.0,-59800.0,227900.0,1079900.0,32557.14285714286,0
TXN0000087,BUDU00004,2023-12-28 16:43:04,43300,Makanan & Minuman,Geprek/Ayam Goreng,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0054,112.2736,0.0872,0,0,0,12,3,16,4,0,1,42,0,0.0,Thu,52,<50k,0,0.18739015373426798,35-44,11500.0,31800.0,253800.0,1123200.0,36257.142857142855,0
TXN0000088,BUDU00004,2024-01-16 17:53:34,48400,Pulsa & Data,Telkomsel,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.008,112.2515,0.0652,0,0,0,1,1,17,1,0,0,42,0,0.0,Tue,3,<50k,0,0.04232237732571059,35-44,43300.0,5100.0,282200.0,1171600.0,40314.28571428572,0
TXN0000089,BUDU00004,2024-02-09 03:59:56,25300,Transportasi,Parkir,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.985,112.2509,0.075,0,0,0,2,4,3,1,0,0,42,0,0.0,Fri,6,<50k,0,0.0957354396880871,35-44,48400.0,-23100.0,245900.0,1196900.0,35128.57142857143,0
TXN0000090,BUDU00004,2024-04-05 13:32:55,10900,Transportasi,Grab,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9871,112.2256,0.0545,0,0,0,4,4,13,2,1,0,42,0,0.0,Fri,14,<50k,0,0.0957354396880871,35-44,25300.0,-14400.0,243000.0,1207800.0,34714.28571428572,0
TXN0000091,BUDU00004,2024-04-10 07:51:26,5000,Sembako & Kebutuhan Pokok,Warung Sembako,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0223,112.1852,0.007,0,0,0,4,2,7,2,0,0,42,0,0.0,Wed,15,<50k,0,0.11609866467344095,35-44,10900.0,-5900.0,215700.0,1212800.0,30814.285714285714,0
TXN0000092,BUDU00004,2024-05-05 11:45:38,36200,Makanan & Minuman,Gofood/Grabfood,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9612,112.2154,0.0716,0,0,1,5,6,11,2,1,0,42,0,0.0,Sun,18,<50k,0,0.18739015373426798,35-44,5000.0,31200.0,180600.0,1249000.0,25800.0,0
TXN0000093,BUDU00004,2024-05-29 11:28:29,105200,Kesehatan,Guardian,Ovo,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9553,112.2664,0.1058,0,0,0,5,2,11,2,0,1,42,0,0.0,Wed,22,50k-200k,0,0.011393709217995596,35-44,36200.0,69000.0,274300.0,1354200.0,39185.71428571428,1
TXN0000094,BUDU00004,2024-05-29 23:31:41,20900,Sembako & Kebutuhan Pokok,Superindo,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0046,112.2491,0.0641,0,1,0,5,2,23,2,0,1,42,0,0.0,Wed,22,<50k,0,0.11609866467344095,35-44,105200.0,-84300.0,251900.0,1375100.0,35985.71428571428,0
TXN0000095,BUDU00004,2024-07-03 07:16:30,275000,Fashion & Pakaian,Erigo,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9606,112.2263,0.0768,0,0,0,7,2,7,3,1,0,42,0,0.0,Wed,27,200k-500k,0,0.10367467323892447,35-44,20900.0,254100.0,478500.0,1650100.0,68357.14285714286,1
TXN0000096,BUDU00004,2024-07-14 10:40:40,31200,Pendidikan,Buku Teks,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9685,112.2081,0.0623,0,0,1,7,6,10,3,0,0,42,0,0.0,Sun,28,<50k,0,0.019514757277630756,35-44,275000.0,-243800.0,484400.0,1681300.0,69200.0,0
TXN0000097,BUDU00004,2024-07-15 09:23:43,28700,Hiburan,Xxi Cinema,Tunai,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9883,112.2477,0.0705,0,0,0,7,0,9,3,0,0,42,0,0.0,Mon,29,<50k,0,0.07264499707076624,35-44,31200.0,-2500.0,502200.0,1710000.0,71742.85714285714,0
TXN0000098,BUDU00004,2024-08-20 20:11:16,47700,Kesehatan,Dokter Praktek,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0073,112.2054,0.0261,0,1,0,8,1,20,3,0,0,42,0,0.0,Tue,34,<50k,0,0.011393709217995596,35-44,28700.0,19000.0,544900.0,1757700.0,77842.85714285714,0
TXN0000099,BUDU00004,2024-09-17 21:20:43,26700,Kesehatan,Dokter Praktek,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9951,112.2116,0.0396,0,1,0,9,1,21,3,0,0,42,0,0.0,Tue,38,<50k,0,0.011393709217995596,35-44,47700.0,-21000.0,535400.0,1784400.0,76485.71428571429,0
TXN0000100,BUDU00004,2024-10-09 19:01:14,126600,Makanan & Minuman,Warung Padang,Dana,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-8.0166,112.1871,0.0115,0,0,0,10,2,19,4,0,0,42,0,0.0,Wed,41,50k-200k,0,0.18739015373426798,35-44,26700.0,99900.0,556800.0,1872300.0,79542.85714285714,0
TXN0000101,BUDU00004,2024-11-23 21:31:59,18600,Sembako & Kebutuhan Pokok,Indomaret,Gopay,P,42,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.0279,112.1894,-7.9759,112.2379,0.0711,0,1,1,11,5,21,4,0,0,42,0,0.0,Sat,47,<50k,0,0.11609866467344095,35-44,126600.0,-108000.0,554500.0,1818300.0,79214.28571428571,0
TXN0000102,BUDU00005,2023-02-04 20:00:07,270100,Belanja Online,Tiktok Shop,Transfer Bank,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2355,106.1268,0.1439,0,1,1,2,5,20,1,1,0,44,0,0.0,Sat,5,200k-500k,0,0.12405809983636694,35-44,,0.0,270100.0,270100.0,270100.0,0
TXN0000103,BUDU00005,2023-03-07 11:46:38,129300,Fashion & Pakaian,Zara,Kartu Debit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2576,106.1348,0.1207,0,0,0,3,1,11,1,0,0,44,0,0.0,Tue,10,50k-200k,0,0.10367467323892447,35-44,270100.0,-140800.0,399400.0,399400.0,199700.0,0
TXN0000104,BUDU00005,2023-03-16 07:45:53,134200,Hiburan,Taman Wisata,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2374,106.1621,0.1395,0,0,0,3,3,7,1,0,0,44,0,0.0,Thu,11,50k-200k,0,0.07264499707076624,35-44,129300.0,4900.0,533600.0,533600.0,177866.66666666666,0
TXN0000105,BUDU00005,2023-03-17 14:01:23,621500,Transportasi,Gojek,Transfer Bank,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2565,106.1377,0.1213,0,0,0,3,4,14,1,0,0,44,0,0.0,Fri,11,500k-1jt,0,0.0957354396880871,35-44,134200.0,487300.0,1155100.0,1155100.0,288775.0,1
TXN0000106,BUDU00005,2023-03-25 17:28:37,1110400,Travel & Hotel,Hotel Bintang 3,Kartu Debit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1736,106.1674,0.2035,0,0,1,3,5,17,1,0,1,44,0,0.0,Sat,12,>1jt,1,0.03549423243974869,35-44,621500.0,488900.0,2265500.0,2265500.0,453100.0,1
TXN0000107,BUDU00005,2023-04-15 17:12:09,207500,Transportasi,Toll,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2019,106.1701,0.1755,0,0,1,4,5,17,2,0,0,44,0,0.0,Sat,15,200k-500k,0,0.0957354396880871,35-44,1110400.0,-902900.0,2473000.0,2473000.0,412166.6666666667,0
TXN0000108,BUDU00005,2023-04-19 17:44:25,1096100,Makanan & Minuman,Warung Padang,Ovo,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2197,106.1664,0.1575,0,0,0,4,2,17,2,0,0,44,0,0.0,Wed,16,>1jt,1,0.18739015373426798,35-44,207500.0,888600.0,3569100.0,3569100.0,509871.4285714286,1
TXN0000109,BUDU00005,2023-05-07 10:43:18,311000,Makanan & Minuman,Warung Padang,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2696,106.1764,0.1094,0,0,1,5,6,10,2,0,0,44,0,0.0,Sun,18,200k-500k,0,0.18739015373426798,35-44,1096100.0,-785100.0,3610000.0,3880100.0,515714.28571428574,0
TXN0000110,BUDU00005,2023-05-07 17:48:47,527200,Olahraga & Gym,Celebrity Fitness,Shopeepay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1866,106.1383,0.1908,0,0,1,5,6,17,2,0,0,44,0,0.0,Sun,18,500k-1jt,0,0.02286822488434577,35-44,311000.0,216200.0,4007900.0,4407300.0,572557.1428571428,0
TXN0000111,BUDU00005,2023-05-12 18:03:21,3248900,Belanja Online,Zalora,Kartu Debit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1811,106.1156,0.1994,0,0,0,5,4,18,2,0,0,44,0,0.0,Fri,19,>1jt,1,0.12405809983636694,35-44,527200.0,2721700.0,7122600.0,7656200.0,1017514.2857142857,1
TXN0000112,BUDU00005,2023-05-23 09:52:52,976900,Kecantikan & Perawatan,Salon Premium,Shopeepay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1902,106.1559,0.1865,0,0,0,5,1,9,2,0,0,44,0,0.0,Tue,21,500k-1jt,1,0.035595240500191916,35-44,3248900.0,-2272000.0,7478000.0,8633100.0,1068285.7142857143,0
TXN0000113,BUDU00005,2023-06-02 17:44:46,605300,Hiburan,Game Online,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.209,106.1092,0.1737,1,0,0,6,4,17,2,1,0,44,0,0.0,Fri,22,500k-1jt,0,0.07264499707076624,35-44,976900.0,-371600.0,6972900.0,9238400.0,996128.5714285715,0
TXN0000114,BUDU00005,2023-06-03 22:56:18,537000,Belanja Online,Jd.Id,Ovo,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.222,106.1421,0.1552,0,1,1,6,5,22,2,1,0,44,0,0.0,Sat,22,500k-1jt,0,0.12405809983636694,35-44,605300.0,-68300.0,7302400.0,9775400.0,1043200.0,0
TXN0000115,BUDU00005,2023-06-11 14:07:22,4050000,Restoran & Kafe,Fore Coffee,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2431,106.1153,0.1392,0,0,1,6,6,14,2,0,0,44,0,0.0,Sun,23,>1jt,1,0.05094846568756187,35-44,537000.0,3513000.0,10256300.0,13825400.0,1465185.7142857143,1
TXN0000116,BUDU00005,2023-06-23 19:25:51,876300,Elektronik,Iqoo,Ovo,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1732,106.1471,0.2036,1,0,0,6,4,19,2,0,0,44,0,0.0,Fri,25,500k-1jt,1,0.03783761944203148,35-44,4050000.0,-3173700.0,10821600.0,14701700.0,1545942.857142857,0
TXN0000117,BUDU00005,2023-07-23 16:48:44,1680400,Elektronik,Charger/Aksesori,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1908,106.1603,0.186,0,0,1,7,6,16,3,0,0,44,0,0.0,Sun,29,>1jt,1,0.03783761944203148,35-44,876300.0,804100.0,11974800.0,16382100.0,1710685.7142857143,0
TXN0000118,BUDU00005,2023-07-29 08:38:27,438000,Restoran & Kafe,Starbucks,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2652,106.1202,0.1166,0,0,1,7,5,8,3,0,1,44,0,0.0,Sat,30,200k-500k,0,0.05094846568756187,35-44,1680400.0,-1242400.0,9163900.0,16820100.0,1309128.5714285714,0
TXN0000119,BUDU00005,2023-09-19 21:11:05,500400,Fashion & Pakaian,Pasar Baju,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2032,106.08,0.1887,0,1,0,9,1,21,3,0,0,44,0,0.0,Tue,38,500k-1jt,0,0.10367467323892447,35-44,438000.0,62400.0,8687400.0,17320500.0,1241057.142857143,0
TXN0000120,BUDU00005,2023-09-25 11:44:14,98200,Makanan & Minuman,Indomie Rebus,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2229,106.1589,0.1539,0,0,0,9,0,11,3,0,1,44,0,0.0,Mon,39,50k-200k,0,0.18739015373426798,35-44,500400.0,-402200.0,8180300.0,17418700.0,1168614.2857142857,0
TXN0000121,BUDU00005,2023-10-06 20:20:53,141900,Transportasi,Grab,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1927,106.1723,0.1849,0,1,0,10,4,20,4,0,0,44,0,0.0,Fri,40,50k-200k,0,0.0957354396880871,35-44,98200.0,43700.0,7785200.0,17560600.0,1112171.4285714286,0
TXN0000122,BUDU00005,2023-10-18 13:48:12,231200,Fashion & Pakaian,Pasar Baju,Kartu Debit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2504,106.1434,0.1268,0,0,0,10,2,13,4,0,0,44,0,0.0,Wed,42,200k-500k,0,0.10367467323892447,35-44,141900.0,89300.0,3966400.0,17791800.0,566628.5714285715,0
TXN0000123,BUDU00005,2023-10-28 18:53:11,863200,Travel & Hotel,Hotel Bintang 3,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1863,106.1248,0.1927,0,0,1,10,5,18,4,0,1,44,0,0.0,Sat,43,500k-1jt,1,0.03549423243974869,35-44,231200.0,632000.0,3953300.0,18655000.0,564757.1428571428,0
TXN0000124,BUDU00005,2023-10-29 19:16:38,237200,Elektronik,Tokopedia Electronics,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2016,106.1617,0.1753,0,0,1,10,6,19,4,0,1,44,0,0.0,Sun,43,200k-500k,0,0.03783761944203148,35-44,863200.0,-626000.0,2510100.0,18892200.0,358585.71428571426,0
TXN0000125,BUDU00005,2023-11-16 16:13:10,691700,Elektronik,Tokopedia Electronics,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2571,106.1676,0.1203,0,0,0,11,3,16,4,0,0,44,0,0.0,Thu,46,500k-1jt,0,0.03783761944203148,35-44,237200.0,454500.0,2763800.0,19583900.0,394828.5714285714,0
TXN0000126,BUDU00005,2023-11-28 07:38:01,759800,Elektronik,Charger/Aksesori,Transfer Bank,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.273,106.1305,0.1064,0,0,0,11,1,7,4,0,1,44,0,0.0,Tue,48,500k-1jt,0,0.03783761944203148,35-44,691700.0,68100.0,3023200.0,20343700.0,431885.71428571426,0
TXN0000127,BUDU00005,2023-11-30 19:03:27,780400,Makanan & Minuman,Jus Buah,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.239,106.1734,0.139,0,0,0,11,3,19,4,0,1,44,0,0.0,Thu,48,500k-1jt,1,0.18739015373426798,35-44,759800.0,20600.0,3705400.0,21124100.0,529342.8571428572,0
TXN0000128,BUDU00005,2023-12-10 07:23:20,601900,Makanan & Minuman,Mie Ayam & Bakso,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.246,106.1637,0.131,0,0,1,12,6,7,4,0,0,44,0,0.0,Sun,49,500k-1jt,0,0.18739015373426798,35-44,780400.0,-178500.0,4165400.0,21726000.0,595057.1428571428,0
TXN0000129,BUDU00005,2023-12-23 07:30:24,139500,Belanja Online,Blibli,Ovo,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2614,106.0836,0.1353,0,0,1,12,5,7,4,0,0,44,0,0.0,Sat,51,50k-200k,0,0.12405809983636694,35-44,601900.0,-462400.0,4073700.0,21865500.0,581957.1428571428,0
TXN0000130,BUDU00005,2023-12-26 20:58:56,226200,Hiburan,Karaoke,Gopay,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.2726,106.0961,0.1193,0,1,0,12,1,20,4,0,1,44,0,0.0,Tue,52,200k-500k,0,0.07264499707076624,35-44,139500.0,86700.0,3436700.0,22091700.0,490957.14285714284,0
TXN0000131,BUDU00005,2023-12-29 12:49:05,346400,Kecantikan & Perawatan,Salon Premium,Kartu Kredit,L,44,B,Kelas B (Menengah Atas),Dokter,Tangerang,Metropolitan,2100000,-6.3767,106.1543,-6.1786,106.1063,0.2038,0,0,0,12,4,12,4,0,1,44,0,0.0,Fri,52,200k-500k,0,0.035595240500191916,35-44,226200.0,120200.0,3545900.0,22438100.0,506557.14285714284,0
